Date,Open,High,Low,Close,Volume
7-Oct-16,-,-,-,0.54,0
6-Oct-16,-,-,-,0.54,0
5-Oct-16,-,-,-,0.54,0
4-Oct-16,-,-,-,0.54,0
30-Sep-16,-,-,-,0.54,0
29-Sep-16,-,-,-,0.54,0
28-Sep-16,-,-,-,0.54,0
27-Sep-16,-,-,-,0.54,0
26-Sep-16,-,-,-,0.54,0
23-Sep-16,0.53,0.54,0.53,0.54,1500
22-Sep-16,-,-,-,0.53,0
21-Sep-16,-,-,-,0.53,0
20-Sep-16,-,-,-,0.53,0
19-Sep-16,-,-,-,0.53,0
15-Sep-16,-,-,-,0.53,0
14-Sep-16,-,-,-,0.53,0
13-Sep-16,0.52,0.53,0.52,0.53,25000
9-Sep-16,0.52,0.53,0.52,0.53,16000
8-Sep-16,0.53,0.53,0.53,0.53,48500
7-Sep-16,0.52,0.52,0.52,0.52,5000
6-Sep-16,0.54,0.54,0.54,0.54,4500
5-Sep-16,0.52,0.52,0.52,0.52,13000
2-Sep-16,0.52,0.52,0.52,0.52,9000
1-Sep-16,-,-,-,0.57,0
30-Aug-16,-,-,-,0.57,0
29-Aug-16,-,-,-,0.57,0
26-Aug-16,-,-,-,0.57,0
25-Aug-16,-,-,-,0.57,0
24-Aug-16,-,-,-,0.57,0
23-Aug-16,0.57,0.57,0.57,0.57,100
22-Aug-16,-,-,-,0.57,0
19-Aug-16,0.57,0.57,0.57,0.57,1000
18-Aug-16,-,-,-,0.54,0
17-Aug-16,-,-,-,0.54,0
16-Aug-16,0.54,0.54,0.54,0.54,10000
15-Aug-16,-,-,-,0.57,0
12-Aug-16,-,-,-,0.57,0
11-Aug-16,-,-,-,0.57,0
10-Aug-16,0.57,0.57,0.57,0.57,1000
9-Aug-16,0.53,0.53,0.51,0.51,10000
8-Aug-16,-,-,-,0.53,0
5-Aug-16,0.53,0.53,0.53,0.53,500
4-Aug-16,-,-,-,0.57,0
3-Aug-16,-,-,-,0.57,0
2-Aug-16,0.57,0.57,0.57,0.57,10000
1-Aug-16,-,-,-,0.57,0
29-Jul-16,-,-,-,0.57,0
28-Jul-16,-,-,-,0.57,0
27-Jul-16,-,-,-,0.57,0
26-Jul-16,-,-,-,0.57,0
25-Jul-16,-,-,-,0.57,0
22-Jul-16,-,-,-,0.57,0
21-Jul-16,-,-,-,0.57,0
20-Jul-16,0.57,0.57,0.57,0.57,10000
19-Jul-16,0.54,0.57,0.54,0.57,5000
18-Jul-16,-,-,-,0.54,0
15-Jul-16,0.54,0.54,0.54,0.54,5000
14-Jul-16,0.56,0.58,0.54,0.58,17800
13-Jul-16,0.56,0.60,0.55,0.56,24000
12-Jul-16,0.60,0.60,0.60,0.60,100
11-Jul-16,-,-,-,0.66,0
8-Jul-16,-,-,-,0.66,0
5-Jul-16,-,-,-,0.66,0
4-Jul-16,-,-,-,0.66,0
